Transaction ID,Wallet ID,Cryptocurrency,Amount,Transaction Type,Sender Type,Receiver Type,Sender,Receiver,Timestamp
TX421,Wallet55,Bitcoin,29918.028954524052,tumbler,drug_trafficker,drug_trafficker,Sender47,Receiver10,2022-05-24 03:28:18
TX422,Wallet21,Bitcoin,16313.223665967924,bridge,legitimate_user,legitimate_user,Sender22,Receiver60,2022-01-01 09:27:28
TX423,Wallet24,Bitcoin,76873.58921011844,direct,drug_trafficker,drug_trafficker,Sender8,Receiver57,2022-06-21 19:25:47
TX424,Wallet84,Monero,81566.65757592906,bridge,drug_trafficker,legitimate_user,Sender4,Receiver58,2022-02-22 02:38:24
TX425,Wallet74,USDT,86130.03701826664,mixer,legitimate_user,legitimate_user,Sender8,Receiver59,2022-12-23 04:03:24
TX426,Wallet10,USDT,31330.47863398521,bridge,drug_trafficker,legitimate_user,Sender71,Receiver93,2022-03-08 03:12:00
TX427,Wallet6,Bitcoin,14596.489441486756,mixer,legitimate_user,legitimate_user,Sender82,Receiver49,2022-09-19 20:47:10
TX428,Wallet78,USDT,72656.29933417657,bridge,legitimate_user,legitimate_user,Sender75,Receiver85,2022-09-09 17:17:05
TX429,Wallet60,Bitcoin,10354.72839650528,mixer,legitimate_user,drug_trafficker,Sender81,Receiver28,2022-01-16 02:11:18
TX430,Wallet1,USDT,50301.54336239432,bridge,legitimate_user,legitimate_user,Sender94,Receiver48,2022-07-07 12:50:50
TX431,Wallet90,Monero,86663.74709315579,mixer,legitimate_user,drug_trafficker,Sender98,Receiver39,2022-03-28 09:37:49
TX432,Wallet84,USDT,49745.488902030505,bridge,legitimate_user,legitimate_user,Sender72,Receiver57,2022-05-20 15:02:57
TX433,Wallet62,USDT,64316.37996941009,bridge,drug_trafficker,drug_trafficker,Sender53,Receiver10,2022-02-20 17:56:29
TX434,Wallet35,Bitcoin,19513.874274557376,tumbler,drug_trafficker,drug_trafficker,Sender29,Receiver23,2022-10-28 17:33:33
TX435,Wallet85,Bitcoin,27996.55360915754,bridge,drug_trafficker,legitimate_user,Sender39,Receiver3,2022-12-10 18:26:12
TX436,Wallet30,Monero,72858.07368237061,bridge,drug_trafficker,drug_trafficker,Sender50,Receiver78,2022-09-20 16:31:08
TX437,Wallet32,USDT,5512.462007091011,direct,legitimate_user,legitimate_user,Sender91,Receiver31,2022-06-21 11:35:34
TX438,Wallet65,USDT,27691.623314488832,mixer,drug_trafficker,drug_trafficker,Sender59,Receiver69,2022-04-23 20:18:52
TX439,Wallet67,USDT,84156.15612005051,tumbler,drug_trafficker,drug_trafficker,Sender7,Receiver54,2022-01-08 23:37:10
TX440,Wallet65,USDT,96485.66683920298,direct,legitimate_user,drug_trafficker,Sender92,Receiver50,2022-02-09 06:33:43
TX441,Wallet49,Bitcoin,20601.178945293945,tumbler,drug_trafficker,drug_trafficker,Sender81,Receiver89,2022-07-19 01:08:14
TX442,Wallet60,Bitcoin,1133.68764015025,direct,legitimate_user,legitimate_user,Sender50,Receiver98,2022-03-25 15:46:39
TX443,Wallet18,Bitcoin,8370.03008444233,bridge,drug_trafficker,drug_trafficker,Sender73,Receiver1,2022-08-10 02:32:22
TX444,Wallet95,Bitcoin,47135.81174295933,tumbler,legitimate_user,legitimate_user,Sender70,Receiver28,2022-11-13 00:03:43
TX445,Wallet21,Monero,49551.480292579254,direct,legitimate_user,drug_trafficker,Sender68,Receiver59,2022-04-16 00:38:44
TX446,Wallet70,USDT,74045.74037042342,bridge,drug_trafficker,drug_trafficker,Sender53,Receiver14,2022-01-10 04:07:05
TX447,Wallet74,Monero,12925.963431462837,direct,drug_trafficker,drug_trafficker,Sender22,Receiver77,2022-07-01 10:20:12
TX448,Wallet34,Bitcoin,55006.622395417806,direct,legitimate_user,legitimate_user,Sender64,Receiver63,2022-09-20 13:23:07
TX449,Wallet13,Monero,52261.58945871666,tumbler,legitimate_user,drug_trafficker,Sender60,Receiver74,2022-08-16 11:09:01
TX450,Wallet96,Bitcoin,14685.622389048052,tumbler,legitimate_user,drug_trafficker,Sender26,Receiver31,2022-02-13 23:20:49
TX451,Wallet35,Monero,19806.055850923534,tumbler,drug_trafficker,legitimate_user,Sender43,Receiver49,2022-07-10 20:43:07
TX452,Wallet46,Monero,27997.206124450528,direct,legitimate_user,legitimate_user,Sender17,Receiver44,2022-08-09 05:47:48
TX453,Wallet39,Monero,97095.67263960643,tumbler,drug_trafficker,legitimate_user,Sender53,Receiver54,2022-05-18 03:20:06
TX454,Wallet90,Bitcoin,14793.33184002358,tumbler,legitimate_user,legitimate_user,Sender66,Receiver90,2022-07-11 22:17:03
TX455,Wallet30,Monero,36309.465804346604,tumbler,drug_trafficker,drug_trafficker,Sender80,Receiver34,2022-05-20 05:52:00
TX456,Wallet19,USDT,96246.71622870179,mixer,drug_trafficker,legitimate_user,Sender36,Receiver26,2022-05-02 14:44:38
TX457,Wallet18,USDT,34598.98720922655,tumbler,drug_trafficker,drug_trafficker,Sender79,Receiver50,2022-09-06 21:08:08
TX458,Wallet97,USDT,60119.353000700816,bridge,drug_trafficker,drug_trafficker,Sender38,Receiver93,2022-01-22 20:18:29
TX459,Wallet4,Monero,13028.989563427804,bridge,drug_trafficker,drug_trafficker,Sender29,Receiver15,2022-03-06 03:03:13
TX460,Wallet62,Monero,72160.9529090369,mixer,drug_trafficker,legitimate_user,Sender22,Receiver4,2022-02-03 19:26:08
TX461,Wallet36,Bitcoin,29705.708915508196,bridge,legitimate_user,drug_trafficker,Sender50,Receiver12,2022-09-03 16:22:04
TX462,Wallet16,Bitcoin,95367.60712471811,tumbler,legitimate_user,legitimate_user,Sender4,Receiver46,2022-10-20 18:44:31
TX463,Wallet11,USDT,57595.92074535333,bridge,legitimate_user,legitimate_user,Sender13,Receiver9,2022-04-11 06:52:31
TX464,Wallet96,USDT,48266.99473369714,tumbler,drug_trafficker,drug_trafficker,Sender30,Receiver62,2022-11-19 15:46:01
TX465,Wallet26,Monero,65872.55316426184,direct,legitimate_user,drug_trafficker,Sender28,Receiver76,2022-07-18 00:09:22
TX466,Wallet24,Monero,76929.37644673469,tumbler,legitimate_user,legitimate_user,Sender27,Receiver32,2022-04-26 08:07:11
TX467,Wallet56,USDT,6172.8072738859155,direct,legitimate_user,drug_trafficker,Sender78,Receiver9,2022-07-11 09:09:54
TX468,Wallet60,Bitcoin,67747.2730221184,mixer,legitimate_user,drug_trafficker,Sender53,Receiver49,2022-04-11 00:21:41
TX469,Wallet98,Monero,18953.051113771795,direct,legitimate_user,drug_trafficker,Sender67,Receiver90,2022-11-20 09:17:14
TX470,Wallet14,USDT,41754.62781136688,tumbler,drug_trafficker,drug_trafficker,Sender11,Receiver4,2022-02-01 13:49:39
TX471,Wallet25,Bitcoin,89911.18902215592,mixer,legitimate_user,legitimate_user,Sender91,Receiver74,2022-02-27 09:47:31
TX472,Wallet9,USDT,90782.44496898478,mixer,legitimate_user,drug_trafficker,Sender30,Receiver81,2022-05-09 23:36:29
TX473,Wallet16,USDT,64243.40708912483,tumbler,drug_trafficker,drug_trafficker,Sender12,Receiver47,2022-03-02 09:01:26
TX474,Wallet28,USDT,10510.205756739251,tumbler,drug_trafficker,drug_trafficker,Sender85,Receiver37,2022-06-25 12:52:55
TX475,Wallet93,Monero,88042.73906734538,tumbler,drug_trafficker,legitimate_user,Sender25,Receiver9,2022-09-13 16:58:30
TX476,Wallet68,USDT,9817.224363923002,tumbler,drug_trafficker,legitimate_user,Sender76,Receiver19,2022-10-04 21:45:43
TX477,Wallet98,USDT,87054.68605605172,bridge,legitimate_user,legitimate_user,Sender60,Receiver37,2022-01-02 11:45:08
TX478,Wallet94,USDT,40114.973206357005,mixer,drug_trafficker,legitimate_user,Sender88,Receiver64,2022-12-22 02:26:36
TX479,Wallet2,Bitcoin,13272.123226406033,tumbler,drug_trafficker,drug_trafficker,Sender35,Receiver98,2022-01-11 06:05:42
TX480,Wallet39,USDT,38706.72085888009,bridge,drug_trafficker,legitimate_user,Sender82,Receiver87,2022-04-16 06:46:52
TX481,Wallet94,Monero,85519.84027609669,bridge,legitimate_user,drug_trafficker,Sender84,Receiver3,2022-04-08 12:51:19
TX482,Wallet31,Monero,91661.67508483515,bridge,legitimate_user,drug_trafficker,Sender95,Receiver84,2022-09-14 06:38:02
TX483,Wallet69,Monero,35897.22328558784,bridge,drug_trafficker,drug_trafficker,Sender34,Receiver89,2022-06-13 14:50:52
TX484,Wallet26,Bitcoin,46833.172008415655,bridge,legitimate_user,drug_trafficker,Sender99,Receiver84,2022-11-20 09:36:41
TX485,Wallet70,USDT,91814.65977157842,mixer,drug_trafficker,drug_trafficker,Sender29,Receiver13,2022-04-11 10:55:09
TX486,Wallet20,Monero,64347.66506429663,direct,drug_trafficker,drug_trafficker,Sender32,Receiver59,2022-01-19 01:15:32
TX487,Wallet68,Monero,61767.00625703109,tumbler,legitimate_user,legitimate_user,Sender75,Receiver59,2022-12-27 09:04:59
TX488,Wallet93,USDT,42035.38674018281,mixer,legitimate_user,legitimate_user,Sender41,Receiver33,2022-02-15 04:25:32
TX489,Wallet60,Monero,67140.78985715349,tumbler,drug_trafficker,drug_trafficker,Sender51,Receiver70,2022-08-06 20:30:28
TX490,Wallet48,USDT,16148.171203533595,mixer,drug_trafficker,legitimate_user,Sender55,Receiver95,2022-07-26 05:55:31
TX491,Wallet28,USDT,81496.20301592388,direct,drug_trafficker,legitimate_user,Sender95,Receiver35,2022-12-06 08:16:38
TX492,Wallet93,USDT,84216.11949993568,bridge,drug_trafficker,drug_trafficker,Sender39,Receiver41,2022-03-18 15:10:18
TX493,Wallet52,Bitcoin,94436.27498527372,mixer,legitimate_user,legitimate_user,Sender42,Receiver4,2022-01-22 12:31:23
TX494,Wallet22,Bitcoin,84942.03259178644,direct,legitimate_user,legitimate_user,Sender39,Receiver65,2022-10-15 05:17:58
TX495,Wallet84,Monero,30759.445335826204,tumbler,legitimate_user,legitimate_user,Sender9,Receiver32,2022-05-19 15:35:44
TX496,Wallet32,USDT,75702.63854502795,direct,drug_trafficker,legitimate_user,Sender96,Receiver57,2022-12-17 03:11:49
TX497,Wallet30,Bitcoin,27748.80188166313,mixer,drug_trafficker,drug_trafficker,Sender76,Receiver58,2022-10-08 20:32:27
TX498,Wallet85,USDT,12865.26815747974,mixer,drug_trafficker,drug_trafficker,Sender17,Receiver62,2022-05-06 12:54:48
TX499,Wallet77,USDT,58781.64553355264,tumbler,drug_trafficker,legitimate_user,Sender77,Receiver31,2022-09-18 20:28:11
TX500,Wallet1,Bitcoin,65776.27218530903,bridge,drug_trafficker,drug_trafficker,Sender80,Receiver53,2022-01-27 13:25:41
TX501,Wallet72,Monero,87842.02660387331,mixer,drug_trafficker,drug_trafficker,Sender16,Receiver22,2022-04-02 10:24:25
TX502,Wallet21,Monero,11967.916424507273,bridge,drug_trafficker,legitimate_user,Sender95,Receiver97,2022-08-11 21:51:01
TX503,Wallet65,Monero,88076.889782661,tumbler,legitimate_user,drug_trafficker,Sender99,Receiver77,2022-03-19 01:55:14
TX504,Wallet45,USDT,610.0537298552699,bridge,legitimate_user,legitimate_user,Sender11,Receiver9,2022-11-20 09:16:41
TX505,Wallet46,Monero,28393.6507116824,bridge,legitimate_user,legitimate_user,Sender10,Receiver22,2022-03-16 00:04:40
TX506,Wallet54,Monero,60268.080604564646,mixer,drug_trafficker,legitimate_user,Sender77,Receiver59,2022-07-09 12:16:03
TX507,Wallet25,USDT,83711.14151829704,mixer,drug_trafficker,drug_trafficker,Sender90,Receiver27,2022-10-26 05:27:00
TX508,Wallet74,Monero,7835.097641422172,bridge,legitimate_user,drug_trafficker,Sender70,Receiver35,2022-03-05 14:27:27
TX509,Wallet18,Bitcoin,71554.26186212091,tumbler,drug_trafficker,drug_trafficker,Sender22,Receiver88,2022-02-07 14:56:11
TX510,Wallet94,USDT,41604.94654728784,direct,drug_trafficker,legitimate_user,Sender96,Receiver55,2022-11-17 10:37:21
TX511,Wallet5,Bitcoin,60883.63283274603,direct,drug_trafficker,legitimate_user,Sender56,Receiver43,2022-09-12 08:59:22
TX512,Wallet35,Bitcoin,87482.95431777471,bridge,drug_trafficker,legitimate_user,Sender37,Receiver50,2022-03-22 13:54:54
TX513,Wallet48,Monero,18161.542460501707,mixer,drug_trafficker,legitimate_user,Sender18,Receiver18,2022-02-09 03:35:34
TX514,Wallet33,Bitcoin,13014.69707940568,bridge,legitimate_user,drug_trafficker,Sender14,Receiver37,2022-11-25 16:51:28
TX515,Wallet32,Bitcoin,71323.99783889523,direct,legitimate_user,legitimate_user,Sender23,Receiver30,2022-01-15 06:15:21
TX516,Wallet24,Monero,27593.098470959794,direct,drug_trafficker,drug_trafficker,Sender69,Receiver42,2022-03-03 08:35:42
TX517,Wallet37,Monero,37864.56972870053,tumbler,drug_trafficker,drug_trafficker,Sender34,Receiver48,2022-01-13 03:56:35
TX518,Wallet5,Bitcoin,73799.35056644495,tumbler,legitimate_user,legitimate_user,Sender29,Receiver90,2022-05-16 01:53:29
TX519,Wallet54,Bitcoin,1688.3882740627403,bridge,drug_trafficker,legitimate_user,Sender66,Receiver31,2022-10-21 05:42:01
TX520,Wallet15,USDT,30077.89246335809,mixer,legitimate_user,legitimate_user,Sender11,Receiver48,2022-08-17 06:06:21
TX521,Wallet28,Bitcoin,16247.896256693073,bridge,drug_trafficker,legitimate_user,Sender69,Receiver32,2022-09-04 07:23:58
TX522,Wallet82,Bitcoin,76641.20073166041,bridge,drug_trafficker,drug_trafficker,Sender82,Receiver34,2022-09-14 08:19:31
TX523,Wallet4,Bitcoin,25716.038365349843,tumbler,drug_trafficker,legitimate_user,Sender70,Receiver16,2022-09-11 11:00:58
TX524,Wallet33,Monero,28932.24001124471,mixer,drug_trafficker,legitimate_user,Sender81,Receiver71,2022-11-23 22:14:35
TX525,Wallet49,Monero,9100.7053572549,mixer,legitimate_user,legitimate_user,Sender81,Receiver98,2022-05-08 02:42:54
TX526,Wallet49,USDT,66176.31518989672,direct,drug_trafficker,drug_trafficker,Sender82,Receiver65,2022-06-14 22:47:08
TX527,Wallet86,USDT,77345.88907087944,tumbler,drug_trafficker,legitimate_user,Sender44,Receiver23,2022-05-25 09:21:43
TX528,Wallet57,USDT,16166.930988576825,mixer,drug_trafficker,legitimate_user,Sender63,Receiver71,2022-08-14 12:02:20
TX529,Wallet1,Monero,70276.05502220568,bridge,drug_trafficker,drug_trafficker,Sender61,Receiver77,2022-04-20 17:17:16
TX530,Wallet58,Bitcoin,58235.13147541,direct,legitimate_user,drug_trafficker,Sender21,Receiver80,2022-04-26 04:56:09
TX531,Wallet36,USDT,63627.42274003894,bridge,legitimate_user,legitimate_user,Sender41,Receiver98,2022-06-12 13:19:58
TX532,Wallet42,Bitcoin,44135.76786640625,tumbler,legitimate_user,legitimate_user,Sender70,Receiver91,2022-02-01 14:12:35
TX533,Wallet5,Monero,77092.09583392371,tumbler,legitimate_user,drug_trafficker,Sender54,Receiver4,2022-12-26 12:49:41
TX534,Wallet60,Monero,19452.677405678947,direct,legitimate_user,legitimate_user,Sender74,Receiver70,2022-03-02 03:19:39
TX535,Wallet38,Monero,33271.23010058722,bridge,drug_trafficker,drug_trafficker,Sender26,Receiver83,2022-11-12 13:48:09
TX536,Wallet24,USDT,14444.119313630876,mixer,drug_trafficker,drug_trafficker,Sender93,Receiver94,2022-01-18 05:47:39
TX537,Wallet32,USDT,36130.01076423962,mixer,legitimate_user,drug_trafficker,Sender43,Receiver76,2022-12-18 08:00:03
TX538,Wallet46,USDT,59940.55087798107,bridge,legitimate_user,legitimate_user,Sender7,Receiver87,2022-04-25 14:45:00
TX539,Wallet37,Bitcoin,83467.21622985425,mixer,legitimate_user,legitimate_user,Sender95,Receiver96,2022-12-16 22:02:23
TX540,Wallet73,USDT,37771.599228740284,tumbler,drug_trafficker,legitimate_user,Sender20,Receiver79,2022-07-06 03:11:38
TX541,Wallet43,USDT,7692.231841285755,mixer,drug_trafficker,drug_trafficker,Sender36,Receiver63,2022-06-24 02:46:31
TX542,Wallet58,USDT,23542.76948177003,mixer,drug_trafficker,legitimate_user,Sender56,Receiver31,2022-12-25 06:03:22
TX543,Wallet28,Bitcoin,36678.028287398876,bridge,drug_trafficker,drug_trafficker,Sender59,Receiver27,2022-05-26 13:14:19
TX544,Wallet82,Monero,63642.84509873401,tumbler,drug_trafficker,legitimate_user,Sender1,Receiver58,2022-07-15 14:36:56
TX545,Wallet68,Bitcoin,28587.49560593595,direct,legitimate_user,drug_trafficker,Sender6,Receiver12,2022-08-25 05:57:10
TX546,Wallet99,Monero,2899.4967082139488,bridge,drug_trafficker,legitimate_user,Sender18,Receiver53,2022-05-27 16:07:18
TX547,Wallet31,Bitcoin,86771.12783796892,tumbler,drug_trafficker,legitimate_user,Sender10,Receiver35,2022-07-24 12:48:49
TX548,Wallet25,Bitcoin,91102.53217283757,mixer,drug_trafficker,drug_trafficker,Sender82,Receiver74,2022-10-27 01:36:00
TX549,Wallet79,Monero,72644.89122124514,mixer,legitimate_user,drug_trafficker,Sender8,Receiver83,2022-09-16 06:16:50
TX550,Wallet70,USDT,51713.96198398281,tumbler,drug_trafficker,legitimate_user,Sender43,Receiver35,2022-11-03 01:00:43
TX551,Wallet72,USDT,13576.60820122918,tumbler,drug_trafficker,legitimate_user,Sender5,Receiver82,2022-12-18 04:00:45
TX552,Wallet30,Monero,54805.24517714699,bridge,legitimate_user,legitimate_user,Sender5,Receiver2,2022-04-09 01:33:55
TX553,Wallet87,USDT,62418.87140734463,bridge,drug_trafficker,legitimate_user,Sender41,Receiver14,2022-11-13 02:48:25
TX554,Wallet32,Monero,89340.60371750519,mixer,drug_trafficker,legitimate_user,Sender29,Receiver44,2022-05-13 04:08:47
TX555,Wallet61,Monero,65755.04201599717,direct,legitimate_user,drug_trafficker,Sender84,Receiver34,2022-07-17 19:36:15
TX556,Wallet11,USDT,22579.998931048915,mixer,legitimate_user,legitimate_user,Sender42,Receiver10,2022-10-02 21:55:19
TX557,Wallet59,Monero,72712.13640363922,mixer,drug_trafficker,drug_trafficker,Sender18,Receiver59,2022-08-01 17:07:07
TX558,Wallet17,Monero,11473.31394094236,mixer,drug_trafficker,drug_trafficker,Sender83,Receiver74,2022-03-21 12:15:21
TX559,Wallet70,USDT,96036.65184517519,bridge,drug_trafficker,legitimate_user,Sender73,Receiver18,2022-06-20 02:58:47
TX560,Wallet42,USDT,29964.637425294957,direct,drug_trafficker,legitimate_user,Sender48,Receiver39,2022-02-05 22:14:36
TX561,Wallet80,USDT,31716.879782789976,mixer,legitimate_user,legitimate_user,Sender46,Receiver59,2022-03-14 18:59:30
TX562,Wallet55,Bitcoin,64202.055256743515,direct,legitimate_user,drug_trafficker,Sender76,Receiver51,2022-06-15 15:12:38
TX563,Wallet29,Bitcoin,14654.054689922013,mixer,drug_trafficker,drug_trafficker,Sender57,Receiver57,2022-03-25 20:09:27
TX564,Wallet35,USDT,39525.97531813621,mixer,legitimate_user,drug_trafficker,Sender13,Receiver5,2022-07-02 04:36:29
TX565,Wallet43,Monero,5729.22069309293,tumbler,drug_trafficker,legitimate_user,Sender13,Receiver43,2022-03-20 23:24:10
TX566,Wallet55,Bitcoin,64610.75691394522,mixer,legitimate_user,drug_trafficker,Sender27,Receiver41,2022-08-03 21:34:33
TX567,Wallet30,Bitcoin,66633.08062626765,tumbler,legitimate_user,drug_trafficker,Sender77,Receiver91,2022-08-17 21:54:14
TX568,Wallet79,Monero,86311.25210570077,direct,legitimate_user,drug_trafficker,Sender17,Receiver8,2022-05-20 02:32:35
TX569,Wallet48,USDT,20469.734141811423,mixer,drug_trafficker,legitimate_user,Sender43,Receiver71,2022-06-18 13:07:21
TX570,Wallet90,Monero,2299.735660733606,bridge,drug_trafficker,drug_trafficker,Sender93,Receiver84,2022-10-28 20:02:13
TX571,Wallet97,Monero,46041.55793299194,tumbler,drug_trafficker,drug_trafficker,Sender38,Receiver6,2022-05-17 07:20:19
TX572,Wallet40,Monero,63881.77373259139,direct,drug_trafficker,legitimate_user,Sender55,Receiver5,2022-01-11 01:28:58
TX573,Wallet18,Bitcoin,26338.61591129391,direct,legitimate_user,legitimate_user,Sender28,Receiver44,2022-11-16 20:09:24
TX574,Wallet90,Monero,75697.8773445821,bridge,drug_trafficker,legitimate_user,Sender66,Receiver55,2022-09-16 21:08:17
TX575,Wallet85,Monero,70707.25815584256,mixer,drug_trafficker,drug_trafficker,Sender80,Receiver8,2022-02-17 12:33:01
TX576,Wallet47,Monero,78063.91786884247,tumbler,legitimate_user,legitimate_user,Sender89,Receiver16,2022-07-08 11:40:45
TX577,Wallet86,Monero,12785.756500275254,direct,legitimate_user,drug_trafficker,Sender93,Receiver60,2022-11-22 11:57:19
TX578,Wallet25,USDT,40038.37226361023,bridge,drug_trafficker,drug_trafficker,Sender32,Receiver71,2022-06-05 05:45:28
TX579,Wallet6,Monero,8220.864629795937,tumbler,drug_trafficker,legitimate_user,Sender51,Receiver17,2022-06-14 12:21:47
TX580,Wallet91,Bitcoin,34130.21143302392,tumbler,drug_trafficker,legitimate_user,Sender13,Receiver6,2022-09-19 03:44:15
TX581,Wallet36,Monero,81560.7019404502,bridge,legitimate_user,drug_trafficker,Sender97,Receiver61,2022-04-27 19:58:30
TX582,Wallet15,USDT,34316.33108902833,mixer,drug_trafficker,legitimate_user,Sender22,Receiver85,2022-03-16 07:14:55
TX583,Wallet58,USDT,88903.39962736978,tumbler,legitimate_user,drug_trafficker,Sender74,Receiver37,2022-01-04 16:05:08
TX584,Wallet88,Bitcoin,30726.31997791509,bridge,legitimate_user,legitimate_user,Sender70,Receiver45,2022-11-12 09:43:59
TX585,Wallet95,Bitcoin,21228.69458495053,tumbler,legitimate_user,legitimate_user,Sender72,Receiver82,2022-06-10 06:35:49
TX586,Wallet55,Monero,14872.471571736816,tumbler,legitimate_user,legitimate_user,Sender63,Receiver53,2022-12-05 03:34:44
TX587,Wallet56,Bitcoin,94939.96001983027,bridge,legitimate_user,drug_trafficker,Sender3,Receiver15,2022-09-25 10:19:05
TX588,Wallet36,USDT,73174.56296833936,mixer,drug_trafficker,drug_trafficker,Sender41,Receiver16,2022-04-22 22:58:59
TX589,Wallet80,USDT,77851.93457625408,tumbler,drug_trafficker,legitimate_user,Sender61,Receiver24,2022-04-24 01:03:09
TX590,Wallet1,Monero,67211.52537925042,bridge,legitimate_user,drug_trafficker,Sender3,Receiver74,2022-10-03 00:12:21
TX591,Wallet30,Bitcoin,35650.85747377459,direct,legitimate_user,drug_trafficker,Sender36,Receiver1,2022-06-15 19:10:03
TX592,Wallet26,Bitcoin,17078.32373773254,tumbler,drug_trafficker,drug_trafficker,Sender94,Receiver75,2022-12-25 18:47:03
TX593,Wallet98,USDT,51367.02577867556,bridge,drug_trafficker,drug_trafficker,Sender29,Receiver10,2022-06-12 13:30:31
TX594,Wallet56,USDT,93329.87599522271,bridge,drug_trafficker,legitimate_user,Sender60,Receiver96,2022-10-23 00:33:41
TX595,Wallet31,Bitcoin,82901.58338289602,mixer,legitimate_user,legitimate_user,Sender82,Receiver45,2022-02-25 05:46:06
TX596,Wallet21,USDT,6982.543262686523,direct,legitimate_user,drug_trafficker,Sender42,Receiver42,2022-05-11 07:55:08
TX597,Wallet55,Monero,68694.57712859438,mixer,legitimate_user,legitimate_user,Sender39,Receiver31,2022-10-14 22:35:09
TX598,Wallet31,Bitcoin,4577.218227213741,mixer,legitimate_user,drug_trafficker,Sender77,Receiver98,2022-12-25 22:22:36
TX599,Wallet56,Monero,64345.4336234938,direct,legitimate_user,drug_trafficker,Sender21,Receiver44,2022-10-16 03:08:45
TX600,Wallet48,Monero,61171.528947330946,bridge,drug_trafficker,drug_trafficker,Sender46,Receiver60,2022-05-27 06:16:50
TX601,Wallet72,Bitcoin,79174.30242488372,tumbler,legitimate_user,drug_trafficker,Sender47,Receiver71,2022-11-14 16:59:58
TX602,Wallet57,USDT,28528.80109215061,direct,legitimate_user,legitimate_user,Sender24,Receiver69,2022-09-17 22:01:51
TX603,Wallet39,Bitcoin,89996.73155021052,bridge,drug_trafficker,drug_trafficker,Sender76,Receiver6,2022-05-07 11:30:24
TX604,Wallet18,USDT,51879.523181468656,mixer,drug_trafficker,legitimate_user,Sender14,Receiver21,2022-05-16 03:58:40
TX605,Wallet75,USDT,2565.331757802136,bridge,drug_trafficker,drug_trafficker,Sender31,Receiver7,2022-01-11 22:52:39
TX606,Wallet42,Monero,86884.99167949376,direct,drug_trafficker,drug_trafficker,Sender53,Receiver87,2022-01-17 21:34:24
TX607,Wallet31,Monero,20739.10648428115,bridge,drug_trafficker,drug_trafficker,Sender7,Receiver78,2022-02-06 18:19:02
TX608,Wallet18,Bitcoin,37002.27900965561,bridge,legitimate_user,drug_trafficker,Sender43,Receiver98,2022-09-10 12:45:01
TX609,Wallet77,Bitcoin,93785.62713811739,mixer,legitimate_user,legitimate_user,Sender57,Receiver95,2022-08-09 22:12:02
TX610,Wallet17,USDT,66505.14798096602,bridge,legitimate_user,drug_trafficker,Sender6,Receiver96,2022-01-01 15:58:46
TX611,Wallet29,Monero,85770.4669464835,bridge,legitimate_user,drug_trafficker,Sender91,Receiver45,2022-10-11 15:52:59
TX612,Wallet29,Monero,77766.4775195721,mixer,drug_trafficker,legitimate_user,Sender27,Receiver21,2022-07-05 22:31:41
TX613,Wallet33,Bitcoin,46316.77535889513,bridge,drug_trafficker,drug_trafficker,Sender24,Receiver19,2022-11-20 16:13:53
TX614,Wallet80,Monero,48762.22738189408,bridge,legitimate_user,legitimate_user,Sender65,Receiver29,2022-05-24 07:46:58
TX615,Wallet71,USDT,35036.71768558368,direct,legitimate_user,legitimate_user,Sender80,Receiver92,2022-04-01 10:10:53
TX616,Wallet5,Bitcoin,49649.81325175131,direct,legitimate_user,drug_trafficker,Sender95,Receiver58,2022-02-06 01:54:43
TX617,Wallet25,USDT,68836.90746498256,bridge,drug_trafficker,drug_trafficker,Sender76,Receiver76,2022-06-28 13:43:02
TX618,Wallet95,Monero,63356.84970702254,direct,drug_trafficker,legitimate_user,Sender88,Receiver72,2022-05-01 03:37:14
TX619,Wallet32,Monero,34176.88331958843,tumbler,legitimate_user,legitimate_user,Sender24,Receiver77,2022-06-09 07:50:12
TX620,Wallet65,Monero,7844.231370116146,bridge,drug_trafficker,drug_trafficker,Sender74,Receiver3,2022-04-11 09:02:08
TX621,Wallet27,Monero,20044.02026249936,bridge,drug_trafficker,drug_trafficker,Sender14,Receiver15,2022-11-01 21:11:47
TX622,Wallet41,Bitcoin,73729.76001072401,bridge,legitimate_user,drug_trafficker,Sender11,Receiver48,2022-12-24 06:04:52
TX623,Wallet48,Monero,99405.47270592705,bridge,drug_trafficker,legitimate_user,Sender42,Receiver21,2022-08-23 02:55:04
TX624,Wallet14,USDT,24684.59958225954,mixer,drug_trafficker,drug_trafficker,Sender51,Receiver97,2022-08-18 02:28:56
TX625,Wallet85,Bitcoin,44354.64972036727,bridge,drug_trafficker,drug_trafficker,Sender37,Receiver9,2022-06-26 17:49:23
TX626,Wallet52,Bitcoin,68237.95298173273,mixer,drug_trafficker,drug_trafficker,Sender80,Receiver40,2022-07-05 01:10:57
TX627,Wallet62,Bitcoin,95405.97234307461,tumbler,drug_trafficker,drug_trafficker,Sender6,Receiver28,2022-04-22 16:35:41
TX628,Wallet12,Monero,5481.592132855718,tumbler,drug_trafficker,drug_trafficker,Sender38,Receiver39,2022-12-06 10:23:07
TX629,Wallet18,Bitcoin,75610.16565280528,mixer,legitimate_user,legitimate_user,Sender83,Receiver12,2022-09-26 06:46:15
TX630,Wallet38,USDT,78960.01608650302,mixer,drug_trafficker,drug_trafficker,Sender28,Receiver99,2022-03-12 02:54:59
